"Date of Download: 2023-03-07_02:17:11"
"Search Parameters: Data Level:all  Trait List:77328,77210,77275,77325  Trial List:4997,5005,4988,5013,5012,5007,4985,4987,4981,4994  Accession List:499634,499632,499633,98740,95177,201748,201753,202106,202122,97331,510822,516519,510803,526652,85606,510809,531139,531140,531141,531142,526639,201454,201479  Plot List:  Plant List:  Location List:  Year List:  Include Timestamp:0  Trait Contains:  Minimum Phenotype:   Maximum Phenotype:  Exclude Phenotype Outlier: 0"

"studyYear","programDbId","programName","programDescription","studyDbId","studyName","studyDescription","studyDesign","plotWidth","plotLength","fieldSize","fieldTrialIsPlannedToBeGenotyped","fieldTrialIsPlannedToCross","plantingDate","harvestDate","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","rowNumber","colNumber","entryType","plantNumber","Grain yield - g/m2|CO_350:0000260","Heading date - Julian day|CO_350:0000270","Plant height - cm|CO_350:0000232","Test weight - g/L|CO_350:0000259","notes"
"2022","4382","Uniform Oat Performance Nursery","The Uniform Oat Performance Nursery","4981","UEOPN_2022_Urbana","UEO Yield Trial at Urbana, IL [2022]","RCBD","1.33","4.5","","","","2022-April-19","2022-July-11","140","Urbana, IL","531142","SD191467","","plot","540206","UEO_Urb_22_113","1","1","113","1","13","test","","267.8921168","161","71.12","422.71648","(Operator: arbelaez, Time: ) (Operator: dwaring87, Time: )"
"2022","4382","Uniform Oat Performance Nursery","The Uniform Oat Performance Nursery","4981","UEOPN_2022_Urbana","UEO Yield Trial at Urbana, IL [2022]","RCBD","1.33","4.5","","","","2022-April-19","2022-July-11","140","Urbana, IL","85606","NATTY","Natty,NATTY (ck),SD111779","plot","540273","UEO_Urb_22_202","1","1","202","2","12","test","","204.8734464","162","71.12","321.02768","(Operator: arbelaez, Time: ) (Operator: dwaring87, Time: )"
"2022","4382","Uniform Oat Performance Nursery","The Uniform Oat Performance Nursery","4981","UEOPN_2022_Urbana","UEO Yield Trial at Urbana, IL [2022]","RCBD","1.33","4.5","","","","2022-April-19","2022-July-11","140","Urbana, IL","202106","IL17-5238","17-5238","plot","540274","UEO_Urb_22_203","1","1","203","2","11","test","","215.6336064","158","76.2","312.146","(Operator: arbelaez, Time: ) (Operator: dwaring87, Time: )"
"2022","4382","Uniform Oat Performance Nursery","The Uniform Oat Performance Nursery","4981","UEOPN_2022_Urbana","UEO Yield Trial at Urbana, IL [2022]","RCBD","1.33","4.5","","","","2022-April-19","2022-July-11","140","Urbana, IL","510803","MN18057X_007","MN-18057X-007,MN18057X-007,MN18057X007","plot","540239","UEO_Urb_22_204","1","1","204","2","10","test","","116.2455952","159","71.12","335.83048","(Operator: arbelaez, Time: ) (Operator: dwaring87, Time: )"
"2022","4382","Uniform Oat Performance Nursery","The Uniform Oat Performance Nursery","4981","UEOPN_2022_Urbana","UEO Yield Trial at Urbana, IL [2022]","RCBD","1.33","4.5","","","","2022-April-19","2022-July-11","140","Urbana, IL","201753","IL15-5752","15-5752","plot","540240","UEO_Urb_22_205","1","1","205","2","9","test","","210.5045968","157","66.04","366.46584","(Operator: arbelaez, Time: ) (Operator: dwaring87, Time: )"
"2022","4382","Uniform Oat Performance Nursery","The Uniform Oat Performance Nursery","4981","UEOPN_2022_Urbana","UEO Yield Trial at Urbana, IL [2022]","RCBD","1.33","4.5","","","","2022-April-19","2022-July-11","140","Urbana, IL","526639","SD191508","","plot","540259","UEO_Urb_22_206","1","1","206","2","8","test","","200.4617808","163","66.04","384.2292","(Operator: arbelaez, Time: ) (Operator: dwaring87, Time: )"
"2022","4382","Uniform Oat Performance Nursery","The Uniform Oat Performance Nursery","4981","UEOPN_2022_Urbana","UEO Yield Trial at Urbana, IL [2022]","RCBD","1.33","4.5","","","","2022-April-19","2022-July-11","140","Urbana, IL","202122","IL17-7334","17-7334","plot","540221","UEO_Urb_22_207","1","1","207","2","7","test","","216.0640128","163","55.88","261.3016","(Operator: arbelaez, Time: ) (Operator: dwaring87, Time: )"
"2022","4382","Uniform Oat Performance Nursery","The Uniform Oat Performance Nursery","4981","UEOPN_2022_Urbana","UEO Yield Trial at Urbana, IL [2022]","RCBD","1.33","4.5","","","","2022-April-19","2022-July-11","140","Urbana, IL","499632","A11","A11","plot","540220","UEO_Urb_22_208","1","1","208","2","6","test","","125.714536","163","55.88","361.96064","(Operator: arbelaez, Time: ) (Operator: dwaring87, Time: )"
"2022","4382","Uniform Oat Performance Nursery","The Uniform Oat Performance Nursery","4981","UEOPN_2022_Urbana","UEO Yield Trial at Urbana, IL [2022]","RCBD","1.33","4.5","","","","2022-April-19","2022-July-11","140","Urbana, IL","516519","MN18048X_005","MN-18048X-005,MN18048X-005,MN18048X005","plot","540202","UEO_Urb_22_209","1","1","209","2","5","test","","100.5357616","162","81.28","333.77096","(Operator: arbelaez, Time: ) (Operator: dwaring87, Time: )"
"2022","4382","Uniform Oat Performance Nursery","The Uniform Oat Performance Nursery","4981","UEOPN_2022_Urbana","UEO Yield Trial at Urbana, IL [2022]","RCBD","1.33","4.5","","","","2022-April-19","2022-July-11","140","Urbana, IL","201748","IL15-5271","15-5271","plot","540255","UEO_Urb_22_210","1","1","210","2","4","test","","170.4768016","161","71.12","310.34392","(Operator: arbelaez, Time: ) (Operator: dwaring87, Time: )"
"2022","4382","Uniform Oat Performance Nursery","The Uniform Oat Performance Nursery","4981","UEOPN_2022_Urbana","UEO Yield Trial at Urbana, IL [2022]","RCBD","1.33","4.5","","","","2022-April-19","2022-July-11","140","Urbana, IL","98740","CLINTFORD","03C0700431,5328A3-4P-2,CLFD,Clintford,CLINTFORD (ck),Clintford Oat,Clntf,Purdue 5328A3-4P-2","plot","540230","UEO_Urb_22_211","1","1","211","2","3","test","","73.886432","162","81.28","357.97032","(Operator: arbelaez, Time: ) (Operator: dwaring87, Time: )"
"2022","4382","Uniform Oat Performance Nursery","The Uniform Oat Performance Nursery","4981","UEOPN_2022_Urbana","UEO Yield Trial at Urbana, IL [2022]","RCBD","1.33","4.5","","","","2022-April-19","2022-July-11","140","Urbana, IL","499633","A25","A25","plot","540209","UEO_Urb_22_212","1","1","212","2","2","test","","136.5105632","157","76.2","279.3224","(Operator: arbelaez, Time: ) (Operator: dwaring87, Time: )"
"2022","4382","Uniform Oat Performance Nursery","The Uniform Oat Performance Nursery","4981","UEOPN_2022_Urbana","UEO Yield Trial at Urbana, IL [2022]","RCBD","1.33","4.5","","","","2022-April-19","2022-July-11","140","Urbana, IL","531140","SD190850","","plot","540208","UEO_Urb_22_213","1","1","213","2","1","test","","260.395872","162","86.36","388.99184","(Operator: arbelaez, Time: ) (Operator: dwaring87, Time: )"
"2022","4382","Uniform Oat Performance Nursery","The Uniform Oat Performance Nursery","4981","UEOPN_2022_Urbana","UEO Yield Trial at Urbana, IL [2022]","RCBD","1.33","4.5","","","","2022-April-19","2022-July-11","140","Urbana, IL","510822","MN18015X_004","MN-18015X-004,MN18015X-004,MN18015X004","plot","540223","UEO_Urb_22_301","2","2","301","3","1","test","","190.99284","161","55.88","386.54616","(Operator: arbelaez, Time: ) (Operator: dwaring87, Time: )"
"2022","4382","Uniform Oat Performance Nursery","The Uniform Oat Performance Nursery","4981","UEOPN_2022_Urbana","UEO Yield Trial at Urbana, IL [2022]","RCBD","1.33","4.5","","","","2022-April-19","2022-July-11","140","Urbana, IL","85606","NATTY","Natty,NATTY (ck),SD111779","plot","540224","UEO_Urb_22_302","2","2","302","3","2","test","","146.9479184","163","81.28","320.12664","(Operator: arbelaez, Time: ) (Operator: dwaring87, Time: )"
"2022","4382","Uniform Oat Performance Nursery","The Uniform Oat Performance Nursery","4981","UEOPN_2022_Urbana","UEO Yield Trial at Urbana, IL [2022]","RCBD","1.33","4.5","","","","2022-April-19","2022-July-11","140","Urbana, IL","202106","IL17-5238","17-5238","plot","540199","UEO_Urb_22_303","2","2","303","3","3","test","","176.0003504","158","71.12","313.4332","(Operator: arbelaez, Time: ) (Operator: dwaring87, Time: )"
"2022","4382","Uniform Oat Performance Nursery","The Uniform Oat Performance Nursery","4981","UEOPN_2022_Urbana","UEO Yield Trial at Urbana, IL [2022]","RCBD","1.33","4.5","","","","2022-April-19","2022-July-11","140","Urbana, IL","202122","IL17-7334","17-7334","plot","540215","UEO_Urb_22_304","2","2","304","3","4","test","","182.8868528","163","60.96","286.53072","(Operator: arbelaez, Time: ) (Operator: dwaring87, Time: )"
"2022","4382","Uniform Oat Performance Nursery","The Uniform Oat Performance Nursery","4981","UEOPN_2022_Urbana","UEO Yield Trial at Urbana, IL [2022]","RCBD","1.33","4.5","","","","2022-April-19","2022-July-11","140","Urbana, IL","531139","SD190323","","plot","540210","UEO_Urb_22_306","2","2","306","3","6","test","","244.5425696","162","66.04","338.79104","(Operator: arbelaez, Time: ) (Operator: dwaring87, Time: )"
"2022","4382","Uniform Oat Performance Nursery","The Uniform Oat Performance Nursery","4981","UEOPN_2022_Urbana","UEO Yield Trial at Urbana, IL [2022]","RCBD","1.33","4.5","","","","2022-April-19","2022-July-11","140","Urbana, IL","526639","SD191508","","plot","540266","UEO_Urb_22_307","2","2","307","3","7","test","","128.4763104","163","66.04","361.18832","(Operator: arbelaez, Time: ) (Operator: dwaring87, Time: )"
"2022","4382","Uniform Oat Performance Nursery","The Uniform Oat Performance Nursery","4981","UEOPN_2022_Urbana","UEO Yield Trial at Urbana, IL [2022]","RCBD","1.33","4.5","","","","2022-April-19","2022-July-11","140","Urbana, IL","516519","MN18048X_005","MN-18048X-005,MN18048X-005,MN18048X005","plot","540243","UEO_Urb_22_308","2","2","308","3","8","test","","91.8558992","163","76.2","344.06856","(Operator: arbelaez, Time: ) (Operator: dwaring87, Time: )"
"2022","4382","Uniform Oat Performance Nursery","The Uniform Oat Performance Nursery","4981","UEOPN_2022_Urbana","UEO Yield Trial at Urbana, IL [2022]","RCBD","1.33","4.5","","","","2022-April-19","2022-July-11","140","Urbana, IL","499634","A10","A10","plot","540203","UEO_Urb_22_309","2","2","309","3","9","test","","121.3387376","163","55.88","255.38048","(Operator: arbelaez, Time: ) (Operator: dwaring87, Time: )"
"2022","4382","Uniform Oat Performance Nursery","The Uniform Oat Performance Nursery","4981","UEOPN_2022_Urbana","UEO Yield Trial at Urbana, IL [2022]","RCBD","1.33","4.5","","","","2022-April-19","2022-July-11","140","Urbana, IL","531141","SD190992","","plot","540201","UEO_Urb_22_310","2","2","310","3","10","test","","188.4462688","165","66.04","449.49024","(Operator: arbelaez, Time: ) (Operator: dwaring87, Time: )"
"2022","4382","Uniform Oat Performance Nursery","The Uniform Oat Performance Nursery","4981","UEOPN_2022_Urbana","UEO Yield Trial at Urbana, IL [2022]","RCBD","1.33","4.5","","","","2022-April-19","2022-July-11","140","Urbana, IL","201753","IL15-5752","15-5752","plot","540217","UEO_Urb_22_311","2","2","311","3","11","test","","193.8263488","157","71.12","385.64512","(Operator: arbelaez, Time: ) (Operator: dwaring87, Time: )"
"2022","4382","Uniform Oat Performance Nursery","The Uniform Oat Performance Nursery","4981","UEOPN_2022_Urbana","UEO Yield Trial at Urbana, IL [2022]","RCBD","1.33","4.5","","","","2022-April-19","2022-July-11","140","Urbana, IL","510803","MN18057X_007","MN-18057X-007,MN18057X-007,MN18057X007","plot","540218","UEO_Urb_22_312","2","2","312","3","12","test","","145.1904256","159","76.2","266.06424","(Operator: arbelaez, Time: ) (Operator: dwaring87, Time: )"
"2022","4382","Uniform Oat Performance Nursery","The Uniform Oat Performance Nursery","4981","UEOPN_2022_Urbana","UEO Yield Trial at Urbana, IL [2022]","RCBD","1.33","4.5","","","","2022-April-19","2022-July-11","140","Urbana, IL","201479","WI_X10680-3","WI X10680-3,WIX10680-3,X10680-3","plot","540207","UEO_Urb_22_313","2","2","313","3","13","test","","225.3536176","167","66.04","382.04096","(Operator: arbelaez, Time: ) (Operator: dwaring87, Time: )"
"2022","4382","Uniform Oat Performance Nursery","The Uniform Oat Performance Nursery","4981","UEOPN_2022_Urbana","UEO Yield Trial at Urbana, IL [2022]","RCBD","1.33","4.5","","","","2022-April-19","2022-July-11","140","Urbana, IL","510809","SD181377","SD181377","plot","540236","UEO_Urb_22_401","2","2","401","4","13","test","","199.4933664","162","76.2","305.83872","7/11/2022, 2:45:13 PM, Tare Warning, Test Weight: 7.61 (Operator: arbelaez, Time: ) (Operator: dwaring87, Time: )"
"2022","4382","Uniform Oat Performance Nursery","The Uniform Oat Performance Nursery","4981","UEOPN_2022_Urbana","UEO Yield Trial at Urbana, IL [2022]","RCBD","1.33","4.5","","","","2022-April-19","2022-July-11","140","Urbana, IL","499632","A11","A11","plot","540234","UEO_Urb_22_402","2","2","402","4","12","test","","130.1620688","163","55.88","293.61032","(Operator: arbelaez, Time: ) (Operator: dwaring87, Time: )"
"2022","4382","Uniform Oat Performance Nursery","The Uniform Oat Performance Nursery","4981","UEOPN_2022_Urbana","UEO Yield Trial at Urbana, IL [2022]","RCBD","1.33","4.5","","","","2022-April-19","2022-July-11","140","Urbana, IL","526652","MN19104X_016","MN-19104X-016,MN19104X-016,MN19104X016","plot","540200","UEO_Urb_22_404","2","2","404","4","10","test","","176.0362176","162","66.04","331.454","(Operator: arbelaez, Time: ) (Operator: dwaring87, Time: )"
"2022","4382","Uniform Oat Performance Nursery","The Uniform Oat Performance Nursery","4981","UEOPN_2022_Urbana","UEO Yield Trial at Urbana, IL [2022]","RCBD","1.33","4.5","","","","2022-April-19","2022-July-11","140","Urbana, IL","201454","WI_X10677-3","WI X10677-3,WIX10677-3,X10677-3","plot","540213","UEO_Urb_22_405","2","2","405","4","9","test","","254.5853856","163","66.04","316.90864","(Operator: arbelaez, Time: ) (Operator: dwaring87, Time: )"
"2022","4382","Uniform Oat Performance Nursery","The Uniform Oat Performance Nursery","4981","UEOPN_2022_Urbana","UEO Yield Trial at Urbana, IL [2022]","RCBD","1.33","4.5","","","","2022-April-19","2022-July-11","140","Urbana, IL","201748","IL15-5271","15-5271","plot","540268","UEO_Urb_22_406","2","2","406","4","8","test","","190.8852384","161","66.04","285.88712","(Operator: arbelaez, Time: ) (Operator: dwaring87, Time: )"
"2022","4382","Uniform Oat Performance Nursery","The Uniform Oat Performance Nursery","4981","UEOPN_2022_Urbana","UEO Yield Trial at Urbana, IL [2022]","RCBD","1.33","4.5","","","","2022-April-19","2022-July-11","140","Urbana, IL","95177","DON","Don,DON (ck),Don Oat,GBR005 02608,GBR011 2608,IL75-5860","plot","540267","UEO_Urb_22_407","2","2","407","4","7","test","","248.1651568","161","60.96","286.14456","(Operator: arbelaez, Time: ) (Operator: dwaring87, Time: )"
"2022","4382","Uniform Oat Performance Nursery","The Uniform Oat Performance Nursery","4981","UEOPN_2022_Urbana","UEO Yield Trial at Urbana, IL [2022]","RCBD","1.33","4.5","","","","2022-April-19","2022-July-11","140","Urbana, IL","499633","A25","A25","plot","540249","UEO_Urb_22_408","2","2","408","4","6","test","","160.0394464","157","76.2","316.13632","(Operator: arbelaez, Time: ) (Operator: dwaring87, Time: )"
"2022","4382","Uniform Oat Performance Nursery","The Uniform Oat Performance Nursery","4981","UEOPN_2022_Urbana","UEO Yield Trial at Urbana, IL [2022]","RCBD","1.33","4.5","","","","2022-April-19","2022-July-11","140","Urbana, IL","97331","KAME","Kame,KAME (ck),WI X8177-1,WI-X8177-1,WIX8177-1","plot","540248","UEO_Urb_22_409","2","2","409","4","5","test","","226.8241728","160","71.12","310.34392","(Operator: arbelaez, Time: ) (Operator: dwaring87, Time: )"
"2022","4382","Uniform Oat Performance Nursery","The Uniform Oat Performance Nursery","4981","UEOPN_2022_Urbana","UEO Yield Trial at Urbana, IL [2022]","RCBD","1.33","4.5","","","","2022-April-19","2022-July-11","140","Urbana, IL","531142","SD191467","","plot","540256","UEO_Urb_22_410","2","2","410","4","4","test","","236.9745904","160","76.2","429.79608","(Operator: arbelaez, Time: ) (Operator: dwaring87, Time: )"
"2022","4382","Uniform Oat Performance Nursery","The Uniform Oat Performance Nursery","4981","UEOPN_2022_Urbana","UEO Yield Trial at Urbana, IL [2022]","RCBD","1.33","4.5","","","","2022-April-19","2022-July-11","140","Urbana, IL","531140","SD190850","","plot","540242","UEO_Urb_22_411","2","2","411","4","3","test","","264.0543264","161","76.2","380.49632","(Operator: arbelaez, Time: ) (Operator: dwaring87, Time: )"
"2022","4382","Uniform Oat Performance Nursery","The Uniform Oat Performance Nursery","4981","UEOPN_2022_Urbana","UEO Yield Trial at Urbana, IL [2022]","RCBD","1.33","4.5","","","","2022-April-19","2022-July-11","140","Urbana, IL","98740","CLINTFORD","03C0700431,5328A3-4P-2,CLFD,Clintford,CLINTFORD (ck),Clintford Oat,Clntf,Purdue 5328A3-4P-2","plot","540253","UEO_Urb_22_413","2","2","413","4","1","test","","107.3863968","161","76.2","331.32528","(Operator: arbelaez, Time: ) (Operator: dwaring87, Time: )"
"2022","4382","Uniform Oat Performance Nursery","The Uniform Oat Performance Nursery","4981","UEOPN_2022_Urbana","UEO Yield Trial at Urbana, IL [2022]","RCBD","1.33","4.5","","","","2022-April-19","2022-July-11","140","Urbana, IL","516519","MN18048X_005","MN-18048X-005,MN18048X-005,MN18048X005","plot","540205","UEO_Urb_22_501","3","3","501","5","1","test","","102.0063168","161","76.2","331.32528","(Operator: arbelaez, Time: ) (Operator: dwaring87, Time: )"
"2022","4382","Uniform Oat Performance Nursery","The Uniform Oat Performance Nursery","4981","UEOPN_2022_Urbana","UEO Yield Trial at Urbana, IL [2022]","RCBD","1.33","4.5","","","","2022-April-19","2022-July-11","140","Urbana, IL","499634","A10","A10","plot","540214","UEO_Urb_22_502","3","3","502","5","2","test","","167.0694176","163","55.88","284.59992","(Operator: arbelaez, Time: ) (Operator: dwaring87, Time: )"
"2022","4382","Uniform Oat Performance Nursery","The Uniform Oat Performance Nursery","4981","UEOPN_2022_Urbana","UEO Yield Trial at Urbana, IL [2022]","RCBD","1.33","4.5","","","","2022-April-19","2022-July-11","140","Urbana, IL","531139","SD190323","","plot","540264","UEO_Urb_22_503","3","3","503","5","3","test","","278.1860032","162","76.2","356.16824","(Operator: arbelaez, Time: ) (Operator: dwaring87, Time: )"
"2022","4382","Uniform Oat Performance Nursery","The Uniform Oat Performance Nursery","4981","UEOPN_2022_Urbana","UEO Yield Trial at Urbana, IL [2022]","RCBD","1.33","4.5","","","","2022-April-19","2022-July-11","140","Urbana, IL","510822","MN18015X_004","MN-18015X-004,MN18015X-004,MN18015X004","plot","540265","UEO_Urb_22_504","3","3","504","5","4","test","","237.4767312","160","60.96","372.38696","(Operator: arbelaez, Time: ) (Operator: dwaring87, Time: )"
"2022","4382","Uniform Oat Performance Nursery","The Uniform Oat Performance Nursery","4981","UEOPN_2022_Urbana","UEO Yield Trial at Urbana, IL [2022]","RCBD","1.33","4.5","","","","2022-April-19","2022-July-11","140","Urbana, IL","526652","MN19104X_016","MN-19104X-016,MN19104X-016,MN19104X016","plot","540245","UEO_Urb_22_505","3","3","505","5","5","test","","199.1346944","162","76.2","329.26576","(Operator: arbelaez, Time: ) (Operator: dwaring87, Time: )"
"2022","4382","Uniform Oat Performance Nursery","The Uniform Oat Performance Nursery","4981","UEOPN_2022_Urbana","UEO Yield Trial at Urbana, IL [2022]","RCBD","1.33","4.5","","","","2022-April-19","2022-July-11","140","Urbana, IL","85606","NATTY","Natty,NATTY (ck),SD111779","plot","540244","UEO_Urb_22_506","3","3","506","5","6","test","","209.464448","163","76.2","321.41384","(Operator: arbelaez, Time: ) (Operator: dwaring87, Time: )"
"2022","4382","Uniform Oat Performance Nursery","The Uniform Oat Performance Nursery","4981","UEOPN_2022_Urbana","UEO Yield Trial at Urbana, IL [2022]","RCBD","1.33","4.5","","","","2022-April-19","2022-July-11","140","Urbana, IL","531140","SD190850","","plot","540254","UEO_Urb_22_507","3","3","507","5","7","test","","298.5585728","161","86.36","382.68456","(Operator: arbelaez, Time: ) (Operator: dwaring87, Time: )"
"2022","4382","Uniform Oat Performance Nursery","The Uniform Oat Performance Nursery","4981","UEOPN_2022_Urbana","UEO Yield Trial at Urbana, IL [2022]","RCBD","1.33","4.5","","","","2022-April-19","2022-July-11","140","Urbana, IL","95177","DON","Don,DON (ck),Don Oat,GBR005 02608,GBR011 2608,IL75-5860","plot","540260","UEO_Urb_22_508","3","3","508","5","8","test","","248.8466336","160","60.96","325.018","(Operator: arbelaez, Time: ) (Operator: dwaring87, Time: )"
"2022","4382","Uniform Oat Performance Nursery","The Uniform Oat Performance Nursery","4981","UEOPN_2022_Urbana","UEO Yield Trial at Urbana, IL [2022]","RCBD","1.33","4.5","","","","2022-April-19","2022-July-11","140","Urbana, IL","531142","SD191467","","plot","540270","UEO_Urb_22_509","3","3","509","5","9","test","","197.7000064","162","66.04","420.14208","(Operator: arbelaez, Time: ) (Operator: dwaring87, Time: )"
"2022","4382","Uniform Oat Performance Nursery","The Uniform Oat Performance Nursery","4981","UEOPN_2022_Urbana","UEO Yield Trial at Urbana, IL [2022]","RCBD","1.33","4.5","","","","2022-April-19","2022-July-11","140","Urbana, IL","201753","IL15-5752","15-5752","plot","540247","UEO_Urb_22_510","3","3","510","5","10","test","","260.5034736","156","66.04","368.65408","(Operator: arbelaez, Time: ) (Operator: dwaring87, Time: )"
"2022","4382","Uniform Oat Performance Nursery","The Uniform Oat Performance Nursery","4981","UEOPN_2022_Urbana","UEO Yield Trial at Urbana, IL [2022]","RCBD","1.33","4.5","","","","2022-April-19","2022-July-11","140","Urbana, IL","202122","IL17-7334","17-7334","plot","540226","UEO_Urb_22_511","3","3","511","5","11","test","","191.9612544","164","55.88","246.62752","(Operator: arbelaez, Time: ) (Operator: dwaring87, Time: )"
