"Date of Download: 2023-03-07_02:19:02"
"Search Parameters: Data Level:all  Trait List:77328,77210,77275,77325  Trial List:4976,4990,4996,5008,4992,5006,4986,4993  Accession List:100774,102429,202018,202026,202106,202123,102599,510819,531123,531124,531125,499626,499610,510811,510820,510807,510821,526536,88226,97779,510817,531127,531128,531129,510800,510806,510808,510798,510804,526640,499616,201413,201443,201461  Plot List:  Plant List:  Location List:  Year List:  Include Timestamp:0  Trait Contains:  Minimum Phenotype:   Maximum Phenotype:  Exclude Phenotype Outlier: 0"

"studyYear","programDbId","programName","programDescription","studyDbId","studyName","studyDescription","studyDesign","plotWidth","plotLength","fieldSize","fieldTrialIsPlannedToBeGenotyped","fieldTrialIsPlannedToCross","plantingDate","harvestDate","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","rowNumber","colNumber","entryType","plantNumber","Grain yield - g/m2|CO_350:0000260","Heading date - Julian day|CO_350:0000270","Plant height - cm|CO_350:0000232","Test weight - g/L|CO_350:0000259","notes"
"2022","4382","Uniform Oat Performance Nursery","The Uniform Oat Performance Nursery","4976","UMOPN_2022_Urbana","UMO Yield Trial at Urbana, IL [2022]","RCBD","1.33","4.5","","","","2022-April-19","2022-July-20","140","Urbana, IL","100774","CLINTLAND64","Clintland 64,Clintland64,CLINTLAND64 (ck),Clintland 64 Oats,CT64,LTU001 191,Purdue 5877,RL 1308,RL 1810","plot","538677","UMO_Urb_22_111","1","1","111","1","11","test","","82.2793568","162","71.12","330.55296","(Operator: arbelaez, Time: ) (Operator: dwaring87, Time: )"
"2022","4382","Uniform Oat Performance Nursery","The Uniform Oat Performance Nursery","4976","UMOPN_2022_Urbana","UMO Yield Trial at Urbana, IL [2022]","RCBD","1.33","4.5","","","","2022-April-19","2022-July-20","140","Urbana, IL","510807","ND170388","ND170388","plot","538699","UMO_Urb_22_112","1","1","112","1","12","test","","111.4393904","168","60.96","337.37512","(Operator: arbelaez, Time: ) (Operator: dwaring87, Time: )"
"2022","4382","Uniform Oat Performance Nursery","The Uniform Oat Performance Nursery","4976","UMOPN_2022_Urbana","UMO Yield Trial at Urbana, IL [2022]","RCBD","1.33","4.5","","","","2022-April-19","2022-July-20","140","Urbana, IL","499616","WI_X10466-7","WI X10466-7,WIX10466-7,X10466-7","plot","538726","UMO_Urb_22_113","1","1","113","1","13","test","","191.5667152","164","76.2","334.28584","(Operator: arbelaez, Time: ) (Operator: dwaring87, Time: )"
"2022","4382","Uniform Oat Performance Nursery","The Uniform Oat Performance Nursery","4976","UMOPN_2022_Urbana","UMO Yield Trial at Urbana, IL [2022]","RCBD","1.33","4.5","","","","2022-April-19","2022-July-20","140","Urbana, IL","510808","SD180905","SD180905","plot","538759","UMO_Urb_22_114","1","1","114","1","14","test","","195.2610368","164","71.12","409.07216","(Operator: arbelaez, Time: ) (Operator: dwaring87, Time: )"
"2022","4382","Uniform Oat Performance Nursery","The Uniform Oat Performance Nursery","4976","UMOPN_2022_Urbana","UMO Yield Trial at Urbana, IL [2022]","RCBD","1.33","4.5","","","","2022-April-19","2022-July-20","140","Urbana, IL","526640","SD190311","","plot","538687","UMO_Urb_22_115","1","1","115","1","15","test","","289.6635072","164","71.12","395.68528","(Operator: arbelaez, Time: ) (Operator: dwaring87, Time: )"
"2022","4382","Uniform Oat Performance Nursery","The Uniform Oat Performance Nursery","4976","UMOPN_2022_Urbana","UMO Yield Trial at Urbana, IL [2022]","RCBD","1.33","4.5","","","","2022-April-19","2022-July-20","140","Urbana, IL","102599","LEGGETT","01RAT27,LEGGET,Leggett,Leggett (ck),OT2021,RL 1962,W00371","plot","538694","UMO_Urb_22_116","1","1","116","1","16","test","","163.2316272","166","76.2","329.90936","(Operator: arbelaez, Time: ) (Operator: dwaring87, Time: )"
"2022","4382","Uniform Oat Performance Nursery","The Uniform Oat Performance Nursery","4976","UMOPN_2022_Urbana","UMO Yield Trial at Urbana, IL [2022]","RCBD","1.33","4.5","","","","2022-April-19","2022-July-20","140","Urbana, IL","531123","MN19113X_017","","plot","538668","UMO_Urb_22_117","1","1","117","1","17","test","","274.025408","166","76.2","351.53432","(Operator: arbelaez, Time: ) (Operator: dwaring87, Time: )"
"2022","4382","Uniform Oat Performance Nursery","The Uniform Oat Performance Nursery","4976","UMOPN_2022_Urbana","UMO Yield Trial at Urbana, IL [2022]","RCBD","1.33","4.5","","","","2022-April-19","2022-July-20","140","Urbana, IL","510804","SD181245","SD181245","plot","538667","UMO_Urb_22_201","1","1","201","2","17","test","","201.2867264","166","81.28","376.63472","(Operator: arbelaez, Time: ) (Operator: dwaring87, Time: )"
"2022","4382","Uniform Oat Performance Nursery","The Uniform Oat Performance Nursery","4976","UMOPN_2022_Urbana","UMO Yield Trial at Urbana, IL [2022]","RCBD","1.33","4.5","","","","2022-April-19","2022-July-20","140","Urbana, IL","526536","ND180256","","plot","538701","UMO_Urb_22_202","1","1","202","2","16","test","","186.6170416","167","86.36","385.13024","(Operator: arbelaez, Time: ) (Operator: dwaring87, Time: )"
"2022","4382","Uniform Oat Performance Nursery","The Uniform Oat Performance Nursery","4976","UMOPN_2022_Urbana","UMO Yield Trial at Urbana, IL [2022]","RCBD","1.33","4.5","","","","2022-April-19","2022-July-20","140","Urbana, IL","510820","ND170376","ND170376","plot","538738","UMO_Urb_22_203","1","1","203","2","15","test","","127.9741696","168","76.2","370.19872","(Operator: arbelaez, Time: ) (Operator: dwaring87, Time: )"
"2022","4382","Uniform Oat Performance Nursery","The Uniform Oat Performance Nursery","4976","UMOPN_2022_Urbana","UMO Yield Trial at Urbana, IL [2022]","RCBD","1.33","4.5","","","","2022-April-19","2022-July-20","140","Urbana, IL","201443","WI_X10710-5","WI X10710-5,WIX10710-5,X10710-5","plot","538762","UMO_Urb_22_204","1","1","204","2","14","test","","220.1528736","166","60.96","337.2464","(Operator: arbelaez, Time: ) (Operator: dwaring87, Time: )"
"2022","4382","Uniform Oat Performance Nursery","The Uniform Oat Performance Nursery","4976","UMOPN_2022_Urbana","UMO Yield Trial at Urbana, IL [2022]","RCBD","1.33","4.5","","","","2022-April-19","2022-July-20","140","Urbana, IL","202026","IL17-1704","17-1704","plot","538721","UMO_Urb_22_205","1","1","205","2","13","test","","164.1641744","162","76.2","358.22776","(Operator: arbelaez, Time: ) (Operator: dwaring87, Time: )"
"2022","4382","Uniform Oat Performance Nursery","The Uniform Oat Performance Nursery","4976","UMOPN_2022_Urbana","UMO Yield Trial at Urbana, IL [2022]","RCBD","1.33","4.5","","","","2022-April-19","2022-July-20","140","Urbana, IL","202123","IL17-7339","17-7339","plot","538697","UMO_Urb_22_206","1","1","206","2","12","test","","200.9280544","163","60.96","307.51208","(Operator: arbelaez, Time: ) (Operator: dwaring87, Time: )"
"2022","4382","Uniform Oat Performance Nursery","The Uniform Oat Performance Nursery","4976","UMOPN_2022_Urbana","UMO Yield Trial at Urbana, IL [2022]","RCBD","1.33","4.5","","","","2022-April-19","2022-July-20","140","Urbana, IL","97779","OGLE","03C0700697,IL 73-2664,IL73-2664,Illinois 73-2664,Ogle,OGLE (ck),RL 1475,TLVA5829,TLVA5908,W87678","plot","538681","UMO_Urb_22_207","1","1","207","2","11","test","","200.9280544","163","71.12","289.49128","7/20/2022, 11:44:22 AM, Tare Warning, Weight: 1.20 : 7/20/2022, 11:44:22 AM, Tare Warning, Test Weight: 9.87 (Operator: arbelaez, Time: ) (Operator: dwaring87, Time: )"
"2022","4382","Uniform Oat Performance Nursery","The Uniform Oat Performance Nursery","4976","UMOPN_2022_Urbana","UMO Yield Trial at Urbana, IL [2022]","RCBD","1.33","4.5","","","","2022-April-19","2022-July-20","140","Urbana, IL","499626","ND141338","ND141338","plot","538705","UMO_Urb_22_208","1","1","208","2","10","test","","271.0484304","162","71.12","349.08864","(Operator: arbelaez, Time: ) (Operator: dwaring87, Time: )"
"2022","4382","Uniform Oat Performance Nursery","The Uniform Oat Performance Nursery","4976","UMOPN_2022_Urbana","UMO Yield Trial at Urbana, IL [2022]","RCBD","1.33","4.5","","","","2022-April-19","2022-July-20","140","Urbana, IL","202106","IL17-5238","17-5238","plot","538704","UMO_Urb_22_209","1","1","209","2","9","test","","222.9505152","159","76.2","367.36688","(Operator: arbelaez, Time: ) (Operator: dwaring87, Time: )"
"2022","4382","Uniform Oat Performance Nursery","The Uniform Oat Performance Nursery","4976","UMOPN_2022_Urbana","UMO Yield Trial at Urbana, IL [2022]","RCBD","1.33","4.5","","","","2022-April-19","2022-July-20","140","Urbana, IL","510819","MN18038X_008","MN-18038X-008,MN18038X-008,MN18038X008","plot","538745","UMO_Urb_22_210","1","1","210","2","8","test","","206.415736","167","71.12","261.81648","7/20/2022, 11:48:10 AM, Tare Warning, Weight: 2.23 : 7/20/2022, 11:48:10 AM, Tare Warning, Test Weight: 9.87 (Operator: arbelaez, Time: ) (Operator: dwaring87, Time: )"
"2022","4382","Uniform Oat Performance Nursery","The Uniform Oat Performance Nursery","4976","UMOPN_2022_Urbana","UMO Yield Trial at Urbana, IL [2022]","RCBD","1.33","4.5","","","","2022-April-19","2022-July-20","140","Urbana, IL","531128","OT3120","","plot","538744","UMO_Urb_22_211","1","1","211","2","7","test","","254.7288544","166","66.04","280.22344","7/20/2022, 11:36:33 AM, Tare Warning, Test Weight: 8.78 (Operator: arbelaez, Time: ) (Operator: dwaring87, Time: )"
"2022","4382","Uniform Oat Performance Nursery","The Uniform Oat Performance Nursery","4976","UMOPN_2022_Urbana","UMO Yield Trial at Urbana, IL [2022]","RCBD","1.33","4.5","","","","2022-April-19","2022-July-20","140","Urbana, IL","102429","GOPHER","03C0700851,AA 568,BGR8099,CAP 0038,C.I. No. 2027,Copher,Favorit,GOPH,Gopher,GOPHER (ck),Gopher Oats,Minnesota No. 674,Mn 674,RL 158,RL 1793,RL 834,RL No. 158","plot","538720","UMO_Urb_22_212","1","1","212","2","6","test","","71.8420016","163","81.28","339.1772","(Operator: arbelaez, Time: ) (Operator: dwaring87, Time: )"
"2022","4382","Uniform Oat Performance Nursery","The Uniform Oat Performance Nursery","4976","UMOPN_2022_Urbana","UMO Yield Trial at Urbana, IL [2022]","RCBD","1.33","4.5","","","","2022-April-19","2022-July-20","140","Urbana, IL","531127","OT3119","","plot","538750","UMO_Urb_22_213","1","1","213","2","5","test","","163.6620336","166","66.04","310.34392","(Operator: arbelaez, Time: ) (Operator: dwaring87, Time: )"
"2022","4382","Uniform Oat Performance Nursery","The Uniform Oat Performance Nursery","4976","UMOPN_2022_Urbana","UMO Yield Trial at Urbana, IL [2022]","RCBD","1.33","4.5","","","","2022-April-19","2022-July-20","140","Urbana, IL","510811","ND170307","ND170307","plot","538743","UMO_Urb_22_214","1","1","214","2","4","test","","64.5968272","168","60.96","352.17792","(Operator: arbelaez, Time: ) (Operator: dwaring87, Time: )"
"2022","4382","Uniform Oat Performance Nursery","The Uniform Oat Performance Nursery","4976","UMOPN_2022_Urbana","UMO Yield Trial at Urbana, IL [2022]","RCBD","1.33","4.5","","","","2022-April-19","2022-July-20","140","Urbana, IL","202018","IL17-1253","17-1253","plot","538708","UMO_Urb_22_215","1","1","215","2","3","test","","198.6684208","164","71.12","321.1564","(Operator: arbelaez, Time: ) (Operator: dwaring87, Time: )"
"2022","4382","Uniform Oat Performance Nursery","The Uniform Oat Performance Nursery","4976","UMOPN_2022_Urbana","UMO Yield Trial at Urbana, IL [2022]","RCBD","1.33","4.5","","","","2022-April-19","2022-July-20","140","Urbana, IL","531124","MN19113X_043","","plot","538684","UMO_Urb_22_216","1","1","216","2","2","test","","239.772232","165","81.28","328.49344","(Operator: arbelaez, Time: ) (Operator: dwaring87, Time: )"
"2022","4382","Uniform Oat Performance Nursery","The Uniform Oat Performance Nursery","4976","UMOPN_2022_Urbana","UMO Yield Trial at Urbana, IL [2022]","RCBD","1.33","4.5","","","","2022-April-19","2022-July-20","140","Urbana, IL","531125","MN19139X_038","","plot","538663","UMO_Urb_22_217","1","1","217","2","1","test","","230.1239552","164","81.28","361.96064","(Operator: arbelaez, Time: ) (Operator: dwaring87, Time: )"
"2022","4382","Uniform Oat Performance Nursery","The Uniform Oat Performance Nursery","4976","UMOPN_2022_Urbana","UMO Yield Trial at Urbana, IL [2022]","RCBD","1.33","4.5","","","","2022-April-19","2022-July-20","140","Urbana, IL","531125","MN19139X_038","","plot","538723","UMO_Urb_22_301","2","2","301","3","1","test","","269.6496096","164","86.36","360.54472","(Operator: arbelaez, Time: ) (Operator: dwaring87, Time: )"
"2022","4382","Uniform Oat Performance Nursery","The Uniform Oat Performance Nursery","4976","UMOPN_2022_Urbana","UMO Yield Trial at Urbana, IL [2022]","RCBD","1.33","4.5","","","","2022-April-19","2022-July-20","140","Urbana, IL","102429","GOPHER","03C0700851,AA 568,BGR8099,CAP 0038,C.I. No. 2027,Copher,Favorit,GOPH,Gopher,GOPHER (ck),Gopher Oats,Minnesota No. 674,Mn 674,RL 158,RL 1793,RL 834,RL No. 158","plot","538722","UMO_Urb_22_302","2","2","302","3","2","test","","130.6642096","164","81.28","255.25176","7/20/2022, 10:07:41 AM, Tare Warning, Weight: 1.05 : 7/20/2022, 10:07:41 AM, Tare Warning, Test Weight: 9.87 (Operator: arbelaez, Time: ) (Operator: dwaring87, Time: )"
"2022","4382","Uniform Oat Performance Nursery","The Uniform Oat Performance Nursery","4976","UMOPN_2022_Urbana","UMO Yield Trial at Urbana, IL [2022]","RCBD","1.33","4.5","","","","2022-April-19","2022-July-20","140","Urbana, IL","531123","MN19113X_017","","plot","538763","UMO_Urb_22_303","2","2","303","3","3","test","","297.4466896","164","81.28","376.89216","(Operator: arbelaez, Time: ) (Operator: dwaring87, Time: )"
"2022","4382","Uniform Oat Performance Nursery","The Uniform Oat Performance Nursery","4976","UMOPN_2022_Urbana","UMO Yield Trial at Urbana, IL [2022]","RCBD","1.33","4.5","","","","2022-April-19","2022-July-20","140","Urbana, IL","531128","OT3120","","plot","538764","UMO_Urb_22_304","2","2","304","3","4","test","","295.5815952","165","71.12","285.24352","(Operator: arbelaez, Time: ) (Operator: dwaring87, Time: )"
"2022","4382","Uniform Oat Performance Nursery","The Uniform Oat Performance Nursery","4976","UMOPN_2022_Urbana","UMO Yield Trial at Urbana, IL [2022]","RCBD","1.33","4.5","","","","2022-April-19","2022-July-20","140","Urbana, IL","201461","WI_X10710-7","WI X10710-7,WIX10710-7,X10710-7","plot","538707","UMO_Urb_22_305","2","2","305","3","5","test","","201.1432576","165","55.88","364.66376","(Operator: arbelaez, Time: ) (Operator: dwaring87, Time: )"
"2022","4382","Uniform Oat Performance Nursery","The Uniform Oat Performance Nursery","4976","UMOPN_2022_Urbana","UMO Yield Trial at Urbana, IL [2022]","RCBD","1.33","4.5","","","","2022-April-19","2022-July-20","140","Urbana, IL","510807","ND170388","ND170388","plot","538683","UMO_Urb_22_306","2","2","306","3","6","test","","152.1845296","167","71.12","351.92048","(Operator: arbelaez, Time: ) (Operator: dwaring87, Time: )"
"2022","4382","Uniform Oat Performance Nursery","The Uniform Oat Performance Nursery","4976","UMOPN_2022_Urbana","UMO Yield Trial at Urbana, IL [2022]","RCBD","1.33","4.5","","","","2022-April-19","2022-July-20","140","Urbana, IL","202026","IL17-1704","17-1704","plot","538664","UMO_Urb_22_307","2","2","307","3","7","test","","198.4173504","162","76.2","345.99936","(Operator: arbelaez, Time: ) (Operator: dwaring87, Time: )"
"2022","4382","Uniform Oat Performance Nursery","The Uniform Oat Performance Nursery","4976","UMOPN_2022_Urbana","UMO Yield Trial at Urbana, IL [2022]","RCBD","1.33","4.5","","","","2022-April-19","2022-July-20","140","Urbana, IL","510806","SD180580","SD180580","plot","538688","UMO_Urb_22_308","2","2","308","3","8","test","","179.1207968","164","76.2","420.14208","(Operator: arbelaez, Time: ) (Operator: dwaring87, Time: )"
"2022","4382","Uniform Oat Performance Nursery","The Uniform Oat Performance Nursery","4976","UMOPN_2022_Urbana","UMO Yield Trial at Urbana, IL [2022]","RCBD","1.33","4.5","","","","2022-April-19","2022-July-20","140","Urbana, IL","531127","OT3119","","plot","538715","UMO_Urb_22_309","2","2","309","3","9","test","","158.6764928","166","66.04","342.26648","(Operator: arbelaez, Time: ) (Operator: dwaring87, Time: )"
"2022","4382","Uniform Oat Performance Nursery","The Uniform Oat Performance Nursery","4976","UMOPN_2022_Urbana","UMO Yield Trial at Urbana, IL [2022]","RCBD","1.33","4.5","","","","2022-April-19","2022-July-20","140","Urbana, IL","499626","ND141338","ND141338","plot","538742","UMO_Urb_22_310","2","2","310","3","10","test","","271.4071024","162","66.04","301.07608","(Operator: arbelaez, Time: ) (Operator: dwaring87, Time: )"
"2022","4382","Uniform Oat Performance Nursery","The Uniform Oat Performance Nursery","4976","UMOPN_2022_Urbana","UMO Yield Trial at Urbana, IL [2022]","RCBD","1.33","4.5","","","","2022-April-19","2022-July-20","140","Urbana, IL","510811","ND170307","ND170307","plot","538698","UMO_Urb_22_311","2","2","311","3","11","test","","90.923352","168","60.96","330.55296","(Operator: arbelaez, Time: ) (Operator: dwaring87, Time: )"
"2022","4382","Uniform Oat Performance Nursery","The Uniform Oat Performance Nursery","4976","UMOPN_2022_Urbana","UMO Yield Trial at Urbana, IL [2022]","RCBD","1.33","4.5","","","","2022-April-19","2022-July-20","140","Urbana, IL","88226","NEWBURG","ND030365,NEWBERG,Newburg,Newburg (ck)","plot","538702","UMO_Urb_22_312","2","2","312","3","12","test","","202.7572816","165","81.28","271.21304","(Operator: arbelaez, Time: ) (Operator: dwaring87, Time: )"
"2022","4382","Uniform Oat Performance Nursery","The Uniform Oat Performance Nursery","4976","UMOPN_2022_Urbana","UMO Yield Trial at Urbana, IL [2022]","RCBD","1.33","4.5","","","","2022-April-19","2022-July-20","140","Urbana, IL","97779","OGLE","03C0700697,IL 73-2664,IL73-2664,Illinois 73-2664,Ogle,OGLE (ck),RL 1475,TLVA5829,TLVA5908,W87678","plot","538680","UMO_Urb_22_313","2","2","313","3","13","test","","194.758896","164","66.04","277.26288","7/20/2022, 11:09:34 AM, Tare Warning, Weight: 2.08 : 7/20/2022, 11:09:34 AM, Tare Warning, Test Weight: 9.87 (Operator: arbelaez, Time: ) (Operator: dwaring87, Time: )"
"2022","4382","Uniform Oat Performance Nursery","The Uniform Oat Performance Nursery","4976","UMOPN_2022_Urbana","UMO Yield Trial at Urbana, IL [2022]","RCBD","1.33","4.5","","","","2022-April-19","2022-July-20","140","Urbana, IL","201443","WI_X10710-5","WI X10710-5,WIX10710-5,X10710-5","plot","538679","UMO_Urb_22_314","2","2","314","3","14","test","","183.7476656","166","66.04","342.00904","(Operator: arbelaez, Time: ) (Operator: dwaring87, Time: )"
"2022","4382","Uniform Oat Performance Nursery","The Uniform Oat Performance Nursery","4976","UMOPN_2022_Urbana","UMO Yield Trial at Urbana, IL [2022]","RCBD","1.33","4.5","","","","2022-April-19","2022-July-20","140","Urbana, IL","510808","SD180905","SD180905","plot","538693","UMO_Urb_22_315","2","2","315","3","15","test","","245.2599136","164","71.12","383.45688","(Operator: arbelaez, Time: ) (Operator: dwaring87, Time: )"
"2022","4382","Uniform Oat Performance Nursery","The Uniform Oat Performance Nursery","4976","UMOPN_2022_Urbana","UMO Yield Trial at Urbana, IL [2022]","RCBD","1.33","4.5","","","","2022-April-19","2022-July-20","140","Urbana, IL","102599","LEGGETT","01RAT27,LEGGET,Leggett,Leggett (ck),OT2021,RL 1962,W00371","plot","538672","UMO_Urb_22_316","2","2","316","3","16","test","","185.0388848","166","71.12","345.87064","(Operator: arbelaez, Time: ) (Operator: dwaring87, Time: )"
"2022","4382","Uniform Oat Performance Nursery","The Uniform Oat Performance Nursery","4976","UMOPN_2022_Urbana","UMO Yield Trial at Urbana, IL [2022]","RCBD","1.33","4.5","","","","2022-April-19","2022-July-20","140","Urbana, IL","510798","SD181237","SD181237","plot","538675","UMO_Urb_22_317","2","2","317","3","17","test","","201.3225936","167","86.36","400.57664","(Operator: arbelaez, Time: ) (Operator: dwaring87, Time: )"
"2022","4382","Uniform Oat Performance Nursery","The Uniform Oat Performance Nursery","4976","UMOPN_2022_Urbana","UMO Yield Trial at Urbana, IL [2022]","RCBD","1.33","4.5","","","","2022-April-19","2022-July-20","140","Urbana, IL","510804","SD181245","SD181245","plot","538700","UMO_Urb_22_401","2","2","401","4","17","test","","168.8269104","166","81.28","361.0596","(Operator: arbelaez, Time: ) (Operator: dwaring87, Time: )"
"2022","4382","Uniform Oat Performance Nursery","The Uniform Oat Performance Nursery","4976","UMOPN_2022_Urbana","UMO Yield Trial at Urbana, IL [2022]","RCBD","1.33","4.5","","","","2022-April-19","2022-July-20","140","Urbana, IL","202106","IL17-5238","17-5238","plot","538728","UMO_Urb_22_402","2","2","402","4","16","test","","229.55008","159","76.2","363.89144","(Operator: arbelaez, Time: ) (Operator: dwaring87, Time: )"
"2022","4382","Uniform Oat Performance Nursery","The Uniform Oat Performance Nursery","4976","UMOPN_2022_Urbana","UMO Yield Trial at Urbana, IL [2022]","RCBD","1.33","4.5","","","","2022-April-19","2022-July-20","140","Urbana, IL","526536","ND180256","","plot","538758","UMO_Urb_22_403","2","2","403","4","15","test","","203.7615632","166","86.36","377.40704","(Operator: arbelaez, Time: ) (Operator: dwaring87, Time: )"
"2022","4382","Uniform Oat Performance Nursery","The Uniform Oat Performance Nursery","4976","UMOPN_2022_Urbana","UMO Yield Trial at Urbana, IL [2022]","RCBD","1.33","4.5","","","","2022-April-19","2022-July-20","140","Urbana, IL","100774","CLINTLAND64","Clintland 64,Clintland64,CLINTLAND64 (ck),Clintland 64 Oats,CT64,LTU001 191,Purdue 5877,RL 1308,RL 1810","plot","538689","UMO_Urb_22_404","2","2","404","4","14","test","","95.0839472","163","81.28","337.37512","(Operator: arbelaez, Time: ) (Operator: dwaring87, Time: )"
