"Date of Download: 2023-02-26_17:21:54"
"Search Parameters: Data Level:all  Trait List:77328,77210,77275,77325  Trial List:4974,4975  Accession List:98592,100173,98469,88062,99318,97970,108381,85417,97939,510812,87218  Plot List:  Plant List:  Location List:  Year List:2020,2022  Include Timestamp:0  Trait Contains:  Minimum Phenotype:   Maximum Phenotype:  Exclude Phenotype Outlier: 0"

"studyYear","programDbId","programName","programDescription","studyDbId","studyName","studyDescription","studyDesign","plotWidth","plotLength","fieldSize","fieldTrialIsPlannedToBeGenotyped","fieldTrialIsPlannedToCross","plantingDate","harvestDate","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","rowNumber","colNumber","entryType","plantNumber","Grain yield - g/m2|CO_350:0000260","Heading date - Julian day|CO_350:0000270","Plant height - cm|CO_350:0000232","Test weight - g/L|CO_350:0000259","notes"
"2022","371","University of Illinois","University of Illinois, IL-USA. Institution: University of Illinois. Collaborator: Juan David Arbelaez","4974","Drl_Mon_22","Drl Yield Trial at Monmouth, IL [2022]","RCBD","1.33","4.5","","","","2022-March-29","2022-July-19","105","Monmouth, IL","510812","SADDLE","Saddle,SD120296","plot","538482","Drl_Mon_22_1403","3","3","1403","10","14","test","","610.8901504","","101.6","400.70536","(Operator: arbelaez, Time: ) (Operator: dwaring87, Time: )"
"2022","371","University of Illinois","University of Illinois, IL-USA. Institution: University of Illinois. Collaborator: Juan David Arbelaez","4974","Drl_Mon_22","Drl Yield Trial at Monmouth, IL [2022]","RCBD","1.33","4.5","","","","2022-March-29","2022-July-19","105","Monmouth, IL","100173","BUCKSKIN","Buckskin,IL 99-1338,IL99-1338","plot","538429","Drl_Mon_22_1406","3","3","1406","7","14","test","","499.5583616","","86.36","385.64512","(Operator: arbelaez, Time: ) (Operator: dwaring87, Time: )"
"2022","371","University of Illinois","University of Illinois, IL-USA. Institution: University of Illinois. Collaborator: Juan David Arbelaez","4974","Drl_Mon_22","Drl Yield Trial at Monmouth, IL [2022]","RCBD","1.33","4.5","","","","2022-March-29","2022-July-19","105","Monmouth, IL","97939","SABER","CV-377,IL02-8658","plot","538411","Drl_Mon_22_208","1","1","208","5","2","test","","538.8688128","","86.36","399.54688","(Operator: arbelaez, Time: ) (Operator: dwaring87, Time: )"
"2022","371","University of Illinois","University of Illinois, IL-USA. Institution: University of Illinois. Collaborator: Juan David Arbelaez","4974","Drl_Mon_22","Drl Yield Trial at Monmouth, IL [2022]","RCBD","1.33","4.5","","","","2022-March-29","2022-July-19","105","Monmouth, IL","100173","BUCKSKIN","Buckskin,IL 99-1338,IL99-1338","plot","538304","Drl_Mon_22_302","1","1","302","2","3","test","","511.1793344","","81.28","391.82368","(Operator: arbelaez, Time: ) (Operator: dwaring87, Time: )"
"2022","371","University of Illinois","University of Illinois, IL-USA. Institution: University of Illinois. Collaborator: Juan David Arbelaez","4974","Drl_Mon_22","Drl Yield Trial at Monmouth, IL [2022]","RCBD","1.33","4.5","","","","2022-March-29","2022-July-19","105","Monmouth, IL","85417","REINS","IL06-5433,Reins","plot","538426","Drl_Mon_22_305","1","1","305","5","3","test","","604.0753824","","86.36","422.8452","(Operator: arbelaez, Time: ) (Operator: dwaring87, Time: )"
"2022","371","University of Illinois","University of Illinois, IL-USA. Institution: University of Illinois. Collaborator: Juan David Arbelaez","4974","Drl_Mon_22","Drl Yield Trial at Monmouth, IL [2022]","RCBD","1.33","4.5","","","","2022-March-29","2022-July-19","105","Monmouth, IL","98469","COLT","2015,Colt,Colt (RPB 50-75),GBR005 02015,GBR011 2015,POL003 50434,RPB 5075,SD020883-29","plot","538325","Drl_Mon_22_310","1","1","310","10","3","test","","516.308344","","101.6","413.31992","(Operator: arbelaez, Time: ) (Operator: dwaring87, Time: )"
"2022","371","University of Illinois","University of Illinois, IL-USA. Institution: University of Illinois. Collaborator: Juan David Arbelaez","4974","Drl_Mon_22","Drl Yield Trial at Monmouth, IL [2022]","RCBD","1.33","4.5","","","","2022-March-29","2022-July-19","105","Monmouth, IL","99318","DEON","Deon,MN07210","plot","538466","Drl_Mon_22_401","1","1","401","12","4","test","","549.4137696","","101.6","405.72544","(Operator: arbelaez, Time: ) (Operator: dwaring87, Time: )"
"2022","371","University of Illinois","University of Illinois, IL-USA. Institution: University of Illinois. Collaborator: Juan David Arbelaez","4974","Drl_Mon_22","Drl Yield Trial at Monmouth, IL [2022]","RCBD","1.33","4.5","","","","2022-March-29","2022-July-19","105","Monmouth, IL","97970","ESKER","Esker,WI X8179-2,WIX8179-2","plot","538351","Drl_Mon_22_504","1","1","504","4","5","test","","455.872112","","91.44","379.85272","(Operator: arbelaez, Time: ) (Operator: dwaring87, Time: )"
"2022","371","University of Illinois","University of Illinois, IL-USA. Institution: University of Illinois. Collaborator: Juan David Arbelaez","4974","Drl_Mon_22","Drl Yield Trial at Monmouth, IL [2022]","RCBD","1.33","4.5","","","","2022-March-29","2022-July-19","105","Monmouth, IL","108381","EXCEL","Excel","plot","538375","Drl_Mon_22_507","1","1","507","7","5","test","","544.464096","","96.52","404.95312","(Operator: arbelaez, Time: ) (Operator: dwaring87, Time: )"
"2022","371","University of Illinois","University of Illinois, IL-USA. Institution: University of Illinois. Collaborator: Juan David Arbelaez","4974","Drl_Mon_22","Drl Yield Trial at Monmouth, IL [2022]","RCBD","1.33","4.5","","","","2022-March-29","2022-July-19","105","Monmouth, IL","98592","BAKER","Baker,IA97105-3","plot","538336","Drl_Mon_22_511","1","1","511","11","5","test","","563.832384","","91.44","369.94128","(Operator: arbelaez, Time: ) (Operator: dwaring87, Time: )"
"2022","371","University of Illinois","University of Illinois, IL-USA. Institution: University of Illinois. Collaborator: Juan David Arbelaez","4974","Drl_Mon_22","Drl Yield Trial at Monmouth, IL [2022]","RCBD","1.33","4.5","","","","2022-March-29","2022-July-19","105","Monmouth, IL","87218","SPURS","IL 95-1241,IL95-1241,IL951241,Spurs","plot","538390","Drl_Mon_22_512","1","1","512","12","5","test","","510.1391856","","86.36","408.17112","(Operator: arbelaez, Time: ) (Operator: dwaring87, Time: )"
"2022","371","University of Illinois","University of Illinois, IL-USA. Institution: University of Illinois. Collaborator: Juan David Arbelaez","4974","Drl_Mon_22","Drl Yield Trial at Monmouth, IL [2022]","RCBD","1.33","4.5","","","","2022-March-29","2022-July-19","105","Monmouth, IL","100173","BUCKSKIN","Buckskin,IL 99-1338,IL99-1338","plot","538409","Drl_Mon_22_603","2","2","603","10","6","test","","505.4764496","","81.28","382.68456","(Operator: arbelaez, Time: ) (Operator: dwaring87, Time: )"
"2022","371","University of Illinois","University of Illinois, IL-USA. Institution: University of Illinois. Collaborator: Juan David Arbelaez","4974","Drl_Mon_22","Drl Yield Trial at Monmouth, IL [2022]","RCBD","1.33","4.5","","","","2022-March-29","2022-July-19","105","Monmouth, IL","98469","COLT","2015,Colt,Colt (RPB 50-75),GBR005 02015,GBR011 2015,POL003 50434,RPB 5075,SD020883-29","plot","538357","Drl_Mon_22_606","2","2","606","7","6","test","","475.778408","","91.44","432.4992","(Operator: arbelaez, Time: ) (Operator: dwaring87, Time: )"
"2022","371","University of Illinois","University of Illinois, IL-USA. Institution: University of Illinois. Collaborator: Juan David Arbelaez","4974","Drl_Mon_22","Drl Yield Trial at Monmouth, IL [2022]","RCBD","1.33","4.5","","","","2022-March-29","2022-July-19","105","Monmouth, IL","87218","SPURS","IL 95-1241,IL95-1241,IL951241,Spurs","plot","538469","Drl_Mon_22_609","2","2","609","4","6","test","","492.8511952","","86.36","401.47768","(Operator: arbelaez, Time: ) (Operator: dwaring87, Time: )"
"2022","371","University of Illinois","University of Illinois, IL-USA. Institution: University of Illinois. Collaborator: Juan David Arbelaez","4974","Drl_Mon_22","Drl Yield Trial at Monmouth, IL [2022]","RCBD","1.33","4.5","","","","2022-March-29","2022-July-19","105","Monmouth, IL","98592","BAKER","Baker,IA97105-3","plot","538335","Drl_Mon_22_710","2","2","710","10","7","test","","553.0363568","","101.6","387.4472","(Operator: arbelaez, Time: ) (Operator: dwaring87, Time: )"
"2022","371","University of Illinois","University of Illinois, IL-USA. Institution: University of Illinois. Collaborator: Juan David Arbelaez","4974","Drl_Mon_22","Drl Yield Trial at Monmouth, IL [2022]","RCBD","1.33","4.5","","","","2022-March-29","2022-July-19","105","Monmouth, IL","85417","REINS","IL06-5433,Reins","plot","538435","Drl_Mon_22_802","2","2","802","11","8","test","","591.1990576","","81.28","411.77528","(Operator: arbelaez, Time: ) (Operator: dwaring87, Time: )"
"2022","371","University of Illinois","University of Illinois, IL-USA. Institution: University of Illinois. Collaborator: Juan David Arbelaez","4974","Drl_Mon_22","Drl Yield Trial at Monmouth, IL [2022]","RCBD","1.33","4.5","","","","2022-March-29","2022-July-19","105","Monmouth, IL","97970","ESKER","Esker,WI X8179-2,WIX8179-2","plot","538319","Drl_Mon_22_805","2","2","805","8","8","test","","496.4737824","","96.52","377.02088","(Operator: arbelaez, Time: ) (Operator: dwaring87, Time: )"
"2022","371","University of Illinois","University of Illinois, IL-USA. Institution: University of Illinois. Collaborator: Juan David Arbelaez","4974","Drl_Mon_22","Drl Yield Trial at Monmouth, IL [2022]","RCBD","1.33","4.5","","","","2022-March-29","2022-July-19","105","Monmouth, IL","97939","SABER","CV-377,IL02-8658","plot","538463","Drl_Mon_22_905","2","2","905","5","9","test","","509.5653104","","91.44","414.34968","(Operator: arbelaez, Time: ) (Operator: dwaring87, Time: )"
"2022","371","University of Illinois","University of Illinois, IL-USA. Institution: University of Illinois. Collaborator: Juan David Arbelaez","4974","Drl_Mon_22","Drl Yield Trial at Monmouth, IL [2022]","RCBD","1.33","4.5","","","","2022-March-29","2022-July-19","105","Monmouth, IL","99318","DEON","Deon,MN07210","plot","538403","Drl_Mon_22_907","2","2","907","7","9","test","","489.0851392","","101.6","403.27976","(Operator: arbelaez, Time: ) (Operator: dwaring87, Time: )"
"2022","371","University of Illinois","University of Illinois, IL-USA. Institution: University of Illinois. Collaborator: Juan David Arbelaez","4974","Drl_Mon_22","Drl Yield Trial at Monmouth, IL [2022]","RCBD","1.33","4.5","","","","2022-March-29","2022-July-19","105","Monmouth, IL","108381","EXCEL","Excel","plot","538361","Drl_Mon_22_911","2","2","911","11","9","test","","613.6160576","","96.52","387.4472","(Operator: arbelaez, Time: ) (Operator: dwaring87, Time: )"
"2022","371","University of Illinois","University of Illinois, IL-USA. Institution: University of Illinois. Collaborator: Juan David Arbelaez","4975","Drl_Urb_22","Drl Yield Trial at Urbana, IL [2022]","RCBD","1.33","4.5","","","","2022-April-21","2022-July-14","140","Urbana, IL","100173","BUCKSKIN","Buckskin,IL 99-1338,IL99-1338","plot","538634","Drl_Urb_22_108","1","1","108","8","1","test","","281.9879264","162","71.12","321.1564","A-- (Operator: arbelaez, Time: ), (Operator: arbelaez, Time: ) (Operator: dwaring87, Time: ) (Operator: dwaring87, Time: ), (Operator: arbelaez, Time: ) (Operator: dwaring87, Time: )"
"2022","371","University of Illinois","University of Illinois, IL-USA. Institution: University of Illinois. Collaborator: Juan David Arbelaez","4975","Drl_Urb_22","Drl Yield Trial at Urbana, IL [2022]","RCBD","1.33","4.5","","","","2022-April-21","2022-July-14","140","Urbana, IL","108381","EXCEL","Excel","plot","538546","Drl_Urb_22_110","1","1","110","10","1","test","","288.4798896","164","81.28","338.14744","B-- (Operator: arbelaez, Time: ), (Operator: arbelaez, Time: ) (Operator: dwaring87, Time: ) (Operator: dwaring87, Time: ), (Operator: arbelaez, Time: ) (Operator: dwaring87, Time: )"
"2022","371","University of Illinois","University of Illinois, IL-USA. Institution: University of Illinois. Collaborator: Juan David Arbelaez","4975","Drl_Urb_22","Drl Yield Trial at Urbana, IL [2022]","RCBD","1.33","4.5","","","","2022-April-21","2022-July-14","140","Urbana, IL","108381","EXCEL","Excel","plot","538636","Drl_Urb_22_1105","3","3","1105","5","11","test","","351.9289664","166","81.28","401.09152","(Operator: arbelaez, Time: ) (Operator: dwaring87, Time: ), (Operator: arbelaez, Time: ) (Operator: dwaring87, Time: ), VB-- (Operator: arbelaez, Time: ) (Operator: dwaring87, Time: )"
"2022","371","University of Illinois","University of Illinois, IL-USA. Institution: University of Illinois. Collaborator: Juan David Arbelaez","4975","Drl_Urb_22","Drl Yield Trial at Urbana, IL [2022]","RCBD","1.33","4.5","","","","2022-April-21","2022-July-14","140","Urbana, IL","97970","ESKER","Esker,WI X8179-2,WIX8179-2","plot","538504","Drl_Urb_22_112","1","1","112","12","1","test","","111.4393904","164","71.12","337.37512","B--BYDV_ (Operator: arbelaez, Time: ), BYDV_ (Operator: arbelaez, Time: ) (Operator: dwaring87, Time: ) (Operator: dwaring87, Time: ), BYDV_ (Operator: arbelaez, Time: ) (Operator: dwaring87, Time: )"
"2022","371","University of Illinois","University of Illinois, IL-USA. Institution: University of Illinois. Collaborator: Juan David Arbelaez","4975","Drl_Urb_22","Drl Yield Trial at Urbana, IL [2022]","RCBD","1.33","4.5","","","","2022-April-21","2022-July-14","140","Urbana, IL","85417","REINS","IL06-5433,Reins","plot","538529","Drl_Urb_22_1205","3","3","1205","8","12","test","","362.796728","162","66.04","380.62504","A-- (Operator: arbelaez, Time: ), (Operator: arbelaez, Time: ) (Operator: dwaring87, Time: ) (Operator: dwaring87, Time: ), (Operator: arbelaez, Time: ) (Operator: dwaring87, Time: )"
"2022","371","University of Illinois","University of Illinois, IL-USA. Institution: University of Illinois. Collaborator: Juan David Arbelaez","4975","Drl_Urb_22","Drl Yield Trial at Urbana, IL [2022]","RCBD","1.33","4.5","","","","2022-April-21","2022-July-14","140","Urbana, IL","97939","SABER","CV-377,IL02-8658","plot","538590","Drl_Urb_22_1208","3","3","1208","5","12","test","","138.2321888","163","76.2","312.40344","B-- (Operator: arbelaez, Time: ), (Operator: arbelaez, Time: ) (Operator: dwaring87, Time: ) (Operator: dwaring87, Time: ), (Operator: arbelaez, Time: ) (Operator: dwaring87, Time: )"
"2022","371","University of Illinois","University of Illinois, IL-USA. Institution: University of Illinois. Collaborator: Juan David Arbelaez","4975","Drl_Urb_22","Drl Yield Trial at Urbana, IL [2022]","RCBD","1.33","4.5","","","","2022-April-21","2022-July-14","140","Urbana, IL","98469","COLT","2015,Colt,Colt (RPB 50-75),GBR005 02015,GBR011 2015,POL003 50434,RPB 5075,SD020883-29","plot","538624","Drl_Urb_22_1303","3","3","1303","3","13","test","","252.6126896","160","81.28","364.14888","B-- (Operator: arbelaez, Time: ), (Operator: arbelaez, Time: ) (Operator: dwaring87, Time: ) (Operator: dwaring87, Time: ), (Operator: arbelaez, Time: ) (Operator: dwaring87, Time: )"
"2022","371","University of Illinois","University of Illinois, IL-USA. Institution: University of Illinois. Collaborator: Juan David Arbelaez","4975","Drl_Urb_22","Drl Yield Trial at Urbana, IL [2022]","RCBD","1.33","4.5","","","","2022-April-21","2022-July-14","140","Urbana, IL","98592","BAKER","Baker,IA97105-3","plot","538637","Drl_Urb_22_1403","3","3","1403","10","14","test","","297.4825568","165","76.2","314.7204","B-- (Operator: arbelaez, Time: ), (Operator: arbelaez, Time: ) (Operator: dwaring87, Time: ) (Operator: dwaring87, Time: ), (Operator: arbelaez, Time: ) (Operator: dwaring87, Time: )"
"2022","371","University of Illinois","University of Illinois, IL-USA. Institution: University of Illinois. Collaborator: Juan David Arbelaez","4975","Drl_Urb_22","Drl Yield Trial at Urbana, IL [2022]","RCBD","1.33","4.5","","","","2022-April-21","2022-July-14","140","Urbana, IL","97970","ESKER","Esker,WI X8179-2,WIX8179-2","plot","538612","Drl_Urb_22_1407","3","3","1407","6","14","test","","146.696848","164","81.28","279.3224","BYDV_ (Operator: arbelaez, Time: ) (Operator: dwaring87, Time: ), BYDV_ (Operator: arbelaez, Time: ) (Operator: dwaring87, Time: ), VB--BYDV_ (Operator: arbelaez, Time: ) (Operator: dwaring87, Time: )"
"2022","371","University of Illinois","University of Illinois, IL-USA. Institution: University of Illinois. Collaborator: Juan David Arbelaez","4975","Drl_Urb_22","Drl Yield Trial at Urbana, IL [2022]","RCBD","1.33","4.5","","","","2022-April-21","2022-July-14","140","Urbana, IL","510812","SADDLE","Saddle,SD120296","plot","538600","Drl_Urb_22_1409","3","3","1409","4","14","test","","172.9516384","162","81.28","347.28656","B-- (Operator: arbelaez, Time: ), (Operator: arbelaez, Time: ) (Operator: dwaring87, Time: ) (Operator: dwaring87, Time: ), (Operator: arbelaez, Time: ) (Operator: dwaring87, Time: )"
"2022","371","University of Illinois","University of Illinois, IL-USA. Institution: University of Illinois. Collaborator: Juan David Arbelaez","4975","Drl_Urb_22","Drl Yield Trial at Urbana, IL [2022]","RCBD","1.33","4.5","","","","2022-April-21","2022-July-14","140","Urbana, IL","87218","SPURS","IL 95-1241,IL95-1241,IL951241,Spurs","plot","538619","Drl_Urb_22_1501","3","3","1501","1","15","test","","216.3150832","165","76.2","327.20624","B-- (Operator: arbelaez, Time: ), (Operator: arbelaez, Time: ) (Operator: dwaring87, Time: ) (Operator: dwaring87, Time: ), (Operator: arbelaez, Time: ) (Operator: dwaring87, Time: )"
"2022","371","University of Illinois","University of Illinois, IL-USA. Institution: University of Illinois. Collaborator: Juan David Arbelaez","4975","Drl_Urb_22","Drl Yield Trial at Urbana, IL [2022]","RCBD","1.33","4.5","","","","2022-April-21","2022-July-14","140","Urbana, IL","100173","BUCKSKIN","Buckskin,IL 99-1338,IL99-1338","plot","538587","Drl_Urb_22_1503","3","3","1503","3","15","test","","312.5109136","164","71.12","349.86096","B-- (Operator: arbelaez, Time: ), (Operator: arbelaez, Time: ) (Operator: dwaring87, Time: ) (Operator: dwaring87, Time: ), (Operator: arbelaez, Time: ) (Operator: dwaring87, Time: )"
"2022","371","University of Illinois","University of Illinois, IL-USA. Institution: University of Illinois. Collaborator: Juan David Arbelaez","4975","Drl_Urb_22","Drl Yield Trial at Urbana, IL [2022]","RCBD","1.33","4.5","","","","2022-April-21","2022-July-14","140","Urbana, IL","99318","DEON","Deon,MN07210","plot","538588","Drl_Urb_22_1504","3","3","1504","4","15","test","","287.7625456","167","76.2","407.78496","(Operator: arbelaez, Time: ) (Operator: dwaring87, Time: ), (Operator: arbelaez, Time: ) (Operator: dwaring87, Time: ), VB-- (Operator: arbelaez, Time: ) (Operator: dwaring87, Time: )"
"2022","371","University of Illinois","University of Illinois, IL-USA. Institution: University of Illinois. Collaborator: Juan David Arbelaez","4975","Drl_Urb_22","Drl Yield Trial at Urbana, IL [2022]","RCBD","1.33","4.5","","","","2022-April-21","2022-July-14","140","Urbana, IL","510812","SADDLE","Saddle,SD120296","plot","538521","Drl_Urb_22_205","1","1","205","8","2","test","","134.3943984","162","76.2","291.29336","B-- (Operator: arbelaez, Time: ), (Operator: arbelaez, Time: ) (Operator: dwaring87, Time: ) (Operator: dwaring87, Time: ), (Operator: arbelaez, Time: ) (Operator: dwaring87, Time: )"
"2022","371","University of Illinois","University of Illinois, IL-USA. Institution: University of Illinois. Collaborator: Juan David Arbelaez","4975","Drl_Urb_22","Drl Yield Trial at Urbana, IL [2022]","RCBD","1.33","4.5","","","","2022-April-21","2022-July-14","140","Urbana, IL","99318","DEON","Deon,MN07210","plot","538514","Drl_Urb_22_209","1","1","209","4","2","test","","245.4033824","167","71.12","374.31776","BYDV_ (Operator: arbelaez, Time: ) (Operator: dwaring87, Time: ), BYDV_ (Operator: arbelaez, Time: ) (Operator: dwaring87, Time: ), VB--BYDV_ (Operator: arbelaez, Time: ) (Operator: dwaring87, Time: )"
"2022","371","University of Illinois","University of Illinois, IL-USA. Institution: University of Illinois. Collaborator: Juan David Arbelaez","4975","Drl_Urb_22","Drl Yield Trial at Urbana, IL [2022]","RCBD","1.33","4.5","","","","2022-April-21","2022-July-14","140","Urbana, IL","85417","REINS","IL06-5433,Reins","plot","538517","Drl_Urb_22_305","1","1","305","5","3","test","","243.6458896","162","60.96","367.75304","A-- (Operator: arbelaez, Time: ), (Operator: arbelaez, Time: ) (Operator: dwaring87, Time: ) (Operator: dwaring87, Time: ), (Operator: arbelaez, Time: ) (Operator: dwaring87, Time: )"
"2022","371","University of Illinois","University of Illinois, IL-USA. Institution: University of Illinois. Collaborator: Juan David Arbelaez","4975","Drl_Urb_22","Drl Yield Trial at Urbana, IL [2022]","RCBD","1.33","4.5","","","","2022-April-21","2022-July-14","140","Urbana, IL","87218","SPURS","IL 95-1241,IL95-1241,IL951241,Spurs","plot","538559","Drl_Urb_22_309","1","1","309","9","3","test","","139.2723376","165","66.04","291.42208","B-- (Operator: arbelaez, Time: ), (Operator: arbelaez, Time: ) (Operator: dwaring87, Time: ) (Operator: dwaring87, Time: ), (Operator: arbelaez, Time: ) (Operator: dwaring87, Time: )"
"2022","371","University of Illinois","University of Illinois, IL-USA. Institution: University of Illinois. Collaborator: Juan David Arbelaez","4975","Drl_Urb_22","Drl Yield Trial at Urbana, IL [2022]","RCBD","1.33","4.5","","","","2022-April-21","2022-July-14","140","Urbana, IL","98469","COLT","2015,Colt,Colt (RPB 50-75),GBR005 02015,GBR011 2015,POL003 50434,RPB 5075,SD020883-29","plot","538591","Drl_Urb_22_401","1","1","401","12","4","test","","155.0539056","160","71.12","347.28656","A-- (Operator: arbelaez, Time: ), (Operator: arbelaez, Time: ) (Operator: dwaring87, Time: ) (Operator: dwaring87, Time: ), (Operator: arbelaez, Time: ) (Operator: dwaring87, Time: )"
"2022","371","University of Illinois","University of Illinois, IL-USA. Institution: University of Illinois. Collaborator: Juan David Arbelaez","4975","Drl_Urb_22","Drl Yield Trial at Urbana, IL [2022]","RCBD","1.33","4.5","","","","2022-April-21","2022-July-14","140","Urbana, IL","97939","SABER","CV-377,IL02-8658","plot","538524","Drl_Urb_22_501","1","1","501","1","5","test","","92.0352352","162","71.12","331.32528","B-- (Operator: arbelaez, Time: ), (Operator: arbelaez, Time: ) (Operator: dwaring87, Time: ) (Operator: dwaring87, Time: ), (Operator: arbelaez, Time: ) (Operator: dwaring87, Time: )"
